Timestamp,PID,User,%CPU,%MEM,MemTotal,MemFree,PID,Flags,Utime,Stime,Cutime,Cstime,Priority,NumThreads,StartTime,RSS
2020-08-13 06:58:05.927,15185,u0_a422,256,1.4,7819780,156968,15185,4211008,50228,2735,843,610,10,41,35435539,27550
2020-08-13 06:58:06.890,15185,u0_a422,332,1.4,7819780,153220,15185,1077952832,50485,2741,848,611,10,41,35435539,27551
2020-08-13 06:58:07.890,15185,u0_a422,368,1.4,7819780,159764,15185,1077952832,50749,2752,850,614,10,41,35435539,27551
2020-08-13 06:58:08.952,15185,u0_a422,364,1.4,7819780,154020,15185,1077952832,51015,2770,855,614,10,41,35435539,27552
2020-08-13 06:58:09.941,[1m15185,u0_a422,364,1.4,7819780,158380,15185,1077952832,51274,2782,857,616,10,41,35435539,27552
2020-08-13 06:58:10.884,15185,u0_a422,256,1.4,7819780,156496,15185,1077952832,51517,2803,857,622,10,41,35435539,27552
2020-08-13 06:58:11.906,15185,u0_a422,224,1.4,7819780,161928,15185,1077952832,51778,2808,860,625,10,41,35435539,27552
2020-08-13 06:58:12.915,15185,u0_a422,152,1.4,7819780,177660,15185,1077952832,52021,2818,865,627,10,41,35435539,27554
2020-08-13 06:58:13.929,15185,u0_a422,220,1.4,7819780,157284,15185,1077952832,52288,2835,868,631,10,41,35435539,27554
2020-08-13 06:58:14.933,15185,u0_a422,252,1.4,7819780,167312,15185,1077952832,52568,2849,871,635,10,41,35435539,27554
2020-08-13 06:58:15.914,15185,u0_a422,328,1.4,7819780,183464,15185,4211008,52839,2861,874,638,10,41,35435539,27554
2020-08-13 06:58:16.888,15185,u0_a422,292,1.4,7819780,157920,15185,1077952832,53121,2874,878,641,10,41,35435539,27554
2020-08-13 06:58:17.933,15185,u0_a422,256,1.4,7819780,159568,15185,1077952832,53412,2887,881,644,10,41,35435539,27554
2020-08-13 06:58:18.956,15185,u0_a422,240,1.4,7819780,162528,15185,1077952832,53684,2902,886,646,10,41,35435539,27555
2020-08-13 06:58:19.934,15185,u0_a422,340,1.4,7819780,154736,15185,4211008,53954,2912,890,647,10,41,35435539,27555
2020-08-13 06:58:20.924,15185,u0_a422,268,1.4,7819780,154616,15185,1077952832,54247,2933,893,650,10,41,35435539,27557
2020-08-13 06:58:21.921,15185,u0_a422,252,1.4,7819780,159396,15185,1077952832,54500,2955,896,654,10,41,35435539,27557
2020-08-13 06:58:22.906,15185,u0_a422,328,1.4,7819780,173620,15185,4211008,54775,2967,901,654,10,41,35435539,27557
2020-08-13 06:58:23.896,15185,u0_a422,280,1.4,7819780,156240,15185,1077952832,55047,2986,905,656,10,41,35435539,27557
2020-08-13 06:58:24.926,15185,u0_a422,288,1.4,7819780,161020,15185,1077952832,55307,3002,908,659,10,41,35435539,27557
2020-08-13 06:58:25.944,15185,u0_a422,328,1.4,7819780,156504,15185,4211008,55590,3022,910,662,10,41,35435539,27557
2020-08-13 06:58:26.917,15185,u0_a422,264,1.4,7819780,154644,15185,1077952832,55869,3033,914,664,10,41,35435539,27557
2020-08-13 06:58:27.927,15185,u0_a422,244,1.4,7819780,159896,15185,1077952832,56138,3051,918,667,10,41,35435539,27557
2020-08-13 06:58:28.956,15185,u0_a422,326,1.4,7819780,181520,15185,4211008,56410,3065,920,671,10,41,35435539,27557
2020-08-13 06:58:29.923,15185,u0_a422,276,1.4,7819780,153992,15185,1077952832,56681,3079,924,672,10,41,35435539,27559
2020-08-13 06:58:30.906,15185,u0_a422,252,1.4,7819780,158964,15185,1077952832,56944,3097,928,673,10,41,35435539,27559
2020-08-13 06:58:31.920,15185,u0_a422,256,1.4,7819780,156108,15185,4211008,57197,3108,934,674,10,41,35435539,27559
2020-08-13 06:58:32.929,15185,u0_a422,276,1.4,7819780,158100,15185,1077952832,57472,3122,937,677,10,41,35435539,27559
2020-08-13 06:58:33.937,15185,u0_a422,256,1.7,7819780,155860,15185,1077952832,57736,3136,943,678,10,41,35435539,30250
2020-08-13 06:58:34.914,15185,u0_a422,264,1.4,7819780,161096,15185,4211008,57993,3149,948,680,10,41,35435539,29176
2020-08-13 06:58:35.894,[1m15185,u0_a422,256,1.4,7819780,158232,15185,1077952832,58251,3168,953,682,10,41,35435539,27561
2020-08-13 06:58:36.894,15185,u0_a422,260,1.5,7819780,157664,15185,1077952832,58502,3181,956,686,10,41,35435539,28209
2020-08-13 06:58:37.922,15185,u0_a422,260,2.0,7819780,156108,15185,4211008,58766,3188,961,687,10,41,35435539,35776
2020-08-13 06:58:38.871,15185,u0_a422,272,1.8,7819780,155708,15185,1077952832,59028,3198,964,687,10,41,35435539,32014
2020-08-13 06:58:39.907,15185,u0_a422,304,1.8,7819780,155564,15185,1077952832,59309,3214,970,688,10,41,35435539,36095
2020-08-13 06:58:40.919,15185,u0_a422,256,1.8,7819780,156892,15185,1077952832,59569,3237,975,689,10,41,35435539,36192
2020-08-13 06:58:41.957,15185,u0_a422,260,1.8,7819780,154072,15185,1077952832,59818,3249,980,690,10,41,35435539,35981
2020-08-13 06:58:42.923,15185,u0_a422,256,1.5,7819780,171120,15185,1077952832,60062,3254,982,693,10,41,35435539,35820
2020-08-13 06:58:43.891,[1m15185,u0_a422,284,1.9,7819780,169756,15185,1077952832,60310,3266,987,694,10,41,35435539,35273
2020-08-13 06:58:44.941,15185,u0_a422,260,1.8,7819780,171032,15185,1077952832,60595,3281,991,697,10,41,35435539,36864
2020-08-13 06:58:45.890,15185,u0_a422,288,1.8,7819780,157412,15185,1077952832,60861,3297,994,699,10,41,35435539,35711
2020-08-13 06:58:46.897,[1m15185,u0_a422,280,1.8,7819780,171324,15185,1077952832,61105,3316,997,701,10,41,35435539,37297
2020-08-13 06:58:47.928,15185,u0_a422,264,1.7,7819780,171040,15185,1077952832,61384,3328,1000,705,10,41,35435539,36034
2020-08-13 06:58:48.931,15185,u0_a422,304,1.9,7819780,161048,15185,1077952832,61659,3344,1004,707,10,41,35435539,33378
2020-08-13 06:58:49.918,15185,u0_a422,272,1.6,7819780,158660,15185,1077952832,61922,3356,1006,711,10,41,35435539,34265
2020-08-13 06:58:50.933,15185,u0_a422,252,1.4,7819780,170592,15185,1077952832,62202,3376,1012,711,10,41,35435539,27566
2020-08-13 06:58:51.915,15185,u0_a422,284,1.9,7819780,168048,15185,1077952832,62471,3388,1016,713,10,41,35435539,32923
2020-08-13 06:58:52.909,15185,u0_a422,292,1.8,7819780,162040,15185,4211008,62746,3403,1020,715,10,41,35435539,38069
2020-08-13 06:58:53.903,15185,u0_a422,288,1.6,7819780,160972,15185,1077952832,63024,3416,1022,718,10,41,35435539,29335
2020-08-13 06:58:54.961,15185,u0_a422,280,1.9,7819780,152292,15185,1077952832,63308,3428,1026,720,10,41,35435539,38952
2020-08-13 06:58:55.904,15185,u0_a422,252,1.4,7819780,160624,15185,1077952832,63567,3439,1029,721,10,41,35435539,30941
2020-08-13 06:58:56.929,15185,u0_a422,264,1.8,7819780,163212,15185,1077952832,63846,3451,1034,722,10,41,35435539,36343
2020-08-13 06:58:57.899,15185,u0_a422,268,1.9,7819780,171480,15185,1077952832,64108,3464,1038,724,10,41,35435539,36099
2020-08-13 06:58:58.897,15185,u0_a422,220,1.6,7819780,157228,15185,4211008,64349,3475,1039,726,10,41,35435539,35230
2020-08-13 06:58:59.907,[1m15185,u0_a422,234,1.7,7819780,159268,15185,4211008,64574,3488,1042,727,10,41,35435539,37227
2020-08-13 06:59:00.922,15185,u0_a422,0.0,1.7,7819780,201272,15185,1077952832,64623,3499,1043,730,20,41,35435539,34916
2020-08-13 06:59:01.992,15185,u0_a422,0.0,1.6,7819780,213040,15185,1077952832,64628,3501,1047,733,20,41,35435539,31383
2020-08-13 06:59:03.059,15185,u0_a422,0.0,1.9,7819780,212704,15185,1077952832,64639,3501,1053,736,20,33,35435539,38536
2020-08-13 06:59:04.072,15185,u0_a422,0.0,1.9,7819780,212740,15185,1077952832,64647,3502,1057,742,20,33,35435539,38237
2020-08-13 06:59:05.107,15185,u0_a422,0.0,1.9,7819780,212848,15185,1077952832,64652,3502,1060,748,20,32,35435539,38271
2020-08-13 06:59:06.163,15185,u0_a422,0.0,1.9,7819780,212252,15185,1077952832,64663,3504,1066,751,20,32,35435539,38307
2020-08-13 06:59:07.222,15185,u0_a422,3.3,1.9,7819780,212704,15185,1077952832,64668,3505,1073,754,20,32,35435539,38337
2020-08-13 06:59:08.256,15185,u0_a422,0.0,1.9,7819780,212344,15185,1077952832,64675,3507,1078,756,20,32,35435539,38294
