
--------------------------------------------------------------------------------
 \t MAR SECURITY - AUTOMATED TEST SUITE
--------------------------------------------------------------------------------

--------------------------------------------------------------------------------
 \t TESTING APPLICATION: headless_fb_mal-Object-Text-13pt5min
--------------------------------------------------------------------------------

Application output directory created at: output/headless_fb_mal-Object-Text-13pt5min
Output will be written to file: output/headless_fb_mal-Object-Text-13pt5min/headless_fb_mal-Object-Text-13pt5min.2020-08-27.143508.csv

Running test script with params: 
\t Application package name: \t\t edu.temple.mar_security.headless_fb_mal
\t Application local name: \t\t headless_fb_mal-Object-Text-13pt5min
\t Run time (milliseconds): \t\t\t 810000

  bash arg: -p
  bash arg: edu.temple.mar_security.headless_fb_mal
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=16ms (0ms mobile, 0ms wifi, 16ms not connected)

--------------------------------------------------------------------------------

App PID: 9000
Trial start time (ms): 1598553308974

TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,66.6,1.9,113468064,72917376,40010016,36,3188,7819780,405144,3525540,1077952832,279,24,0,0,10,54,159162167,43924
2,1273,46.8,2.3,113468064,72917376,40010016,36,3188,7819780,385164,3505560,1077952832,342,25,0,0,10,54,159162167,48964
3,2059,R,100,113468064,72917380,40010012,36,3188,7819780,366896,3478044,1077952832,399,27,0,0,10,54,159162167,52327
4,2815,60.0,2.7,113468064,72917380,40010012,36,3188,7819780,345524,3465916,1077952832,464,37,0,0,10,54,159162167,36947
5,3593,77.4,2.0,113468064,72917380,40010012,36,3188,7819780,397244,3517636,1077952832,524,44,0,0,10,50,159162167,42880
6,4375,78.1,2.2,113468064,72917380,40010012,36,3188,7819780,412696,3523836,4211008,577,48,0,0,10,50,159162167,40314
7,5185,96.7,2.0,113468064,72917380,40010012,36,3188,7819780,400692,3512280,1077952832,632,53,0,0,10,50,159162167,44006
8,5974,83.3,2.3,113468064,72917380,40010012,36,3188,7819780,421340,3542180,1077952832,705,57,0,0,10,50,159162167,43281
9,6747,86.2,2.2,113468064,72917380,40010012,36,3188,7819780,400896,3521736,1077952832,760,62,0,0,10,50,159162167,46844
10,7498,106,2.0,113468064,72917380,40010012,36,3188,7819780,414300,3525888,1077952832,815,64,0,0,10,50,159162167,43465
