,,,,,,,,,,,,,,,,,,,,
--------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
 \t MAR SECURITY - AUTOMATED TEST SUITE,,,,,,,,,,,,,,,,,,,,
--------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
--------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
 \t TESTING APPLICATION: Barcode-Text-9min,,,,,,,,,,,,,,,,,,,,
--------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Application output directory created at: output/Barcode-Text-9min,,,,,,,,,,,,,,,,,,,,
Output will be written to file: output/Barcode-Text-9min/Barcode-Text-9min.2020-10-07.160533.csv,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Running test script with params: ,,,,,,,,,,,,,,,,,,,,
\t Application package name: \t\t edu.temple.mar_security.headless_fb_mal,,,,,,,,,,,,,,,,,,,,
\t Application local name: \t\t Barcode-Text-9min,,,,,,,,,,,,,,,,,,,,
\t Run time (milliseconds): \t\t\t 510000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
  bash arg: -p,,,,,,,,,,,,,,,,,,,,
  bash arg: edu.temple.mar_security.headless_fb_mal,,,,,,,,,,,,,,,,,,,,
  bash arg: 1,,,,,,,,,,,,,,,,,,,,
Events injected: 1,,,,,,,,,,,,,,,,,,,,
## Network stats: elapsed time=17ms (0ms mobile, 0ms wifi, 17ms not connected),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
--------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
App PID: 29885,,,,,,,,,,,,,,,,,,,,
Trial start time (ms): 1602101133966,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
28,19593,113,2.3,113468064,67409820,45517572,41,1108,7819780,1211712,4165968,1077952832,2229,61,0,0,10,35,25959285,54758
29,20339,109,2.8,113468064,67409820,45517572,41,1108,7819780,1220176,4166784,1077952832,2305,63,0,0,10,35,25959285,58774
30,21030,113,3,113468064,67409820,45517572,41,1108,7819780,1209252,4163508,1077952832,2384,65,0,0,10,35,25959285,60677
31,21709,103,2.7,113468064,67409820,45517572,41,1108,7819780,1221460,4166464,1077952832,2453,67,0,0,10,35,25959285,55940
32,22381,110,2.8,113468064,67409820,45517572,41,1108,7819780,1205552,4150556,1077952832,2528,69,0,0,10,35,25959285,57859
33,23036,113,2.9,113468064,67409820,45517572,41,1108,7819780,1190788,4145044,1077952832,2601,72,0,0,10,35,25959285,53970
34,23698,110,2.7,113468064,67409820,45517572,41,1108,7819780,1194852,4149108,1077952832,2681,72,0,0,10,35,25959285,55972
35,24438,131,2.8,113468064,67409820,45517572,41,1108,7819780,1206972,4161228,1077952832,2771,74,0,0,10,35,25959285,53606
36,25186,113,2.7,113468064,67409820,45517572,41,1108,7819780,1189704,4135344,1077952832,2856,75,0,0,10,35,25959285,56199
37,25933,106,2.6,113468064,67409820,45517572,41,1108,7819780,1186188,4140444,1077952832,2943,80,0,0,10,35,25959285,53300
38,26721,110,2.7,113468064,67409820,45517572,41,1108,7819780,1173072,4118100,1077952832,3025,82,0,0,10,35,25959285,55471
39,27482,117,2.5,113468064,67409924,45517468,41,1108,7819780,1183228,4128168,1077952832,3108,86,0,0,10,35,25959285,51868
40,28212,110,2.7,113468064,67409924,45517468,41,1108,7819780,1167444,4113020,1077952832,3193,87,0,0,10,35,25959285,54784
41,28982,109,2.5,113468064,67410132,45517260,41,1108,7819780,1168692,4113424,1077952832,3283,88,0,0,10,35,25959285,51927
42,29759,110,2.6,113468064,67410132,45517260,41,1108,7819780,1152156,4096888,1077952832,3368,90,0,0,10,35,25959285,48465
43,30523,109,2.5,113468064,67410132,45517260,41,1108,7819780,1157784,4111768,1077952832,3455,92,0,0,10,34,25959285,51217
44,31304,124,2.6,113468064,67410132,45517260,41,1108,7819780,1161572,4114612,1077952832,3545,92,0,0,10,34,25959285,48680
45,32066,113,2.5,113468064,67410132,45517260,41,1108,7819780,1142348,4087540,1077952832,3634,92,0,0,10,34,25959285,51748
46,32832,124,2.6,113468064,67410132,45517260,41,1108,7819780,1146084,4099128,1077952832,3720,94,0,0,10,34,25959285,71344
47,33585,113,3.6,113468064,67410132,45517260,41,1108,7819780,1129652,4082696,1077952832,3801,96,0,0,10,34,25959285,73622
48,34329,110,3.5,113468064,67410132,45517260,41,1108,7819780,1139312,4092356,1077952832,3889,97,0,0,10,34,25959285,70770
49,35088,120,3.6,113468064,67410132,45517260,41,1108,7819780,1119920,4072964,1077952832,3971,100,0,0,10,34,25959285,73252
50,35827,103,3.4,113468064,67410132,45517260,41,1108,7819780,1124880,4077924,1077952832,4054,103,0,0,10,34,25959285,69635
51,36592,109,3.6,113468064,67410940,45516452,41,1108,7819780,1135252,4087480,1077952832,4138,105,0,0,10,34,25959285,68655
52,37348,113,3.5,113468064,67410940,45516452,41,1108,7819780,1115676,4067916,1077952832,4223,106,0,0,10,34,25959285,70995
53,38106,109,3.3,113468064,67410940,45516452,41,1108,7819780,1115576,4058564,1077952832,4315,108,0,0,10,34,25959285,69156
54,38882,110,3.5,113468064,67410940,45516452,41,1108,7819780,1097060,4040048,4211008,4393,111,0,0,10,34,25959285,65144
55,39598,110,3.4,113468064,67410940,45516452,41,1108,7819780,1105052,4048040,1077952832,4483,112,0,0,10,34,25959285,68178
56,40395,109,3.4,113468064,67410940,45516452,41,1108,7819780,1100480,4052720,1077952832,4573,113,0,0,10,34,25959285,64593
57,41182,110,3.3,113468064,67410940,45516452,41,1108,7819780,1087368,4031760,1077952832,4659,117,0,0,10,34,25959285,61507
58,41971,113,3.1,113468064,67410940,45516452,41,1108,7819780,1088140,4040380,1077952832,4727,122,0,0,10,34,25959285,65353
59,42599,117,3.3,113468064,67410940,45516452,41,1108,7819780,1097128,4040116,1077952832,4802,125,0,0,10,34,25959285,71494
60,43291,113,3.6,113468064,67410940,45516452,41,1108,7819780,1077104,4029352,1077952832,4883,127,0,0,10,34,25959285,73512
61,44050,113,3.7,113468064,67410940,45516452,41,1108,7819780,1087488,4039736,1077952832,4969,129,0,0,10,34,25959285,70432
62,44811,113,3.6,113468064,67410940,45516452,41,1108,7819780,1065224,4017472,1077952832,5058,130,0,0,10,34,25959285,72841
63,45586,131,3.7,113468064,67410940,45516452,41,1108,7819780,1069076,4021324,1077952832,5143,130,0,0,10,34,25959285,70855
64,46308,110,3.6,113468064,67410940,45516452,41,1108,7819780,1056496,4008744,4211008,5228,132,0,0,10,34,25959285,72784
65,47090,106,3.4,113468064,67410940,45516452,41,1108,7819780,1061196,4004192,1077952832,5315,135,0,0,10,34,25959285,70889
66,47871,110,4.2,113468064,67410940,45516452,41,1108,7819780,1045700,3988696,1077952832,5399,135,0,0,10,34,25959285,84122
67,48562,113,4,113468064,67410940,45516452,41,1108,7819780,1047932,4000180,1077952832,5477,139,0,0,10,34,25959285,91736
68,49333,120,4.7,113468064,67410940,45516452,41,1108,7819780,1051616,3996948,1077952832,5565,141,0,0,10,34,25959285,90245
69,50069,113,4.6,113468064,67410940,45516452,41,1108,7819780,1030712,3982960,1077952832,5644,142,0,0,10,34,25959285,93735
70,50795,127,4.7,113468064,67410940,45516452,41,1108,7819780,1036168,3988416,1077952832,5727,145,0,0,10,34,25959285,89267
71,51531,106,4.6,113468064,67410940,45516452,41,1108,7819780,1021332,3973580,1077952832,5807,148,0,0,10,34,25959285,92134
72,52287,113,4.7,113468064,67410940,45516452,41,1108,7819780,1004644,3956892,1077952832,5896,150,0,0,10,34,25959285,86992
73,53037,110,4.5,113468064,67410940,45516452,41,1108,7819780,1011936,3964184,1077952832,5977,152,0,0,10,34,25959285,90083
74,53777,119,4.6,113468064,67410940,45516452,41,1108,7819780,1022412,3974660,4211008,6067,153,0,0,10,34,25959285,88748
75,54543,106,4.5,113468064,67410940,45516452,41,1108,7819780,999940,3952188,1077952832,6151,155,0,0,10,34,25959285,89869
76,55317,106,4.6,113468064,67410940,45516452,41,1108,7819780,1007192,3950188,1077952832,6235,159,0,0,10,34,25959285,87058
77,56082,113,4.4,113468064,67410940,45516452,41,1108,7819780,990576,3934976,4211008,6317,160,0,0,10,34,25959285,89591
78,56837,126,4.5,113468064,67410940,45516452,41,1108,7819780,1007072,3959320,1077952832,6406,164,0,0,10,34,25959285,84614
79,57573,106,5.4,113468064,67411108,45516284,41,1108,7819780,985392,3937476,1077952832,6491,165,0,0,10,34,25959285,109733
80,58309,117,5.6,113468064,67411108,45516284,41,1108,7819780,973616,3916448,1077952832,6575,166,0,0,10,34,25959285,104343
81,59056,103,5.4,113468064,67411108,45516284,41,1108,7819780,983012,3925844,1077952832,6656,169,0,0,10,34,25959285,108886
82,59806,120,5.6,113468064,67411108,45516284,41,1108,7819780,989156,3931988,1077952832,6744,171,0,0,10,34,25959285,106136
83,60579,110,5.4,113468064,67411108,45516284,41,1108,7819780,965408,3917492,1077952832,6831,173,0,0,10,34,25959285,123062
84,61371,106,6,113468064,67411108,45516284,41,1108,7819780,966584,3909412,1077952832,6916,176,0,0,10,34,25959285,121485
85,62142,117,6.2,113468064,67411108,45516284,41,1108,7819780,954420,3906500,1077952832,6999,180,0,0,10,34,25959285,117446
86,62882,103,6.1,113468064,67411108,45516284,41,1108,7819780,958000,3910088,1077952832,7086,181,0,0,10,34,25959285,119933
87,63649,116,6.2,113468064,67411108,45516284,41,1108,7819780,965024,3917112,1077952832,7163,183,0,0,10,34,25959285,116363
88,64340,106,6,113468064,67411108,45516284,41,1108,7819780,944168,3896256,1077952832,7251,183,0,0,10,34,25959285,120587
89,65076,117,6.1,113468064,67411108,45516284,41,1108,7819780,927176,3872348,1077952832,7336,186,0,0,10,34,25959285,117155
90,65853,113,5.9,113468064,67411108,45516284,41,1108,7819780,932792,3884880,1077952832,7420,188,0,0,10,34,25959285,119006
91,66609,110,6,113468064,67411108,45516284,41,1108,7819780,939036,3891124,1077952832,7504,190,0,0,10,34,25959285,115726
92,67378,116,5.9,113468064,67411108,45516284,41,1108,7819780,923744,3866580,1077952832,7590,191,0,0,10,34,25959285,117997
93,68150,100,6.1,113468064,67411108,45516284,41,1108,7819780,909968,3852804,1077952832,7678,192,0,0,10,34,25959285,121998
94,68906,116,5.8,113468064,67411108,45516284,41,1108,7819780,919068,3861904,1077952832,7764,194,0,0,10,34,25959285,117010
95,69664,110,5.9,113468064,67411108,45516284,41,1108,7819780,904820,3847656,1077952832,7847,195,0,0,10,34,25959285,113931
96,70421,106,5.8,113468064,67411108,45516284,41,1108,7819780,910964,3853800,1077952832,7930,197,0,0,10,34,25959285,116634
97,71183,116,6,113468064,67411108,45516284,41,1108,7819780,912404,3864492,1077952832,8020,197,0,0,10,34,25959285,114999
98,71947,116,5.8,113468064,67411108,45516284,41,1108,7819780,892184,3844272,1077952832,8108,200,0,0,10,34,25959285,117543
99,72734,120,6,113468064,67411108,45516284,41,1108,7819780,896208,3848296,1077952832,8198,202,0,0,10,34,25959285,114411
100,73509,110,5.8,113468064,67411108,45516284,41,1108,7819780,886344,3838432,1077952832,8277,205,0,0,10,34,25959285,116797
101,74261,113,5.7,113468064,67411108,45516284,41,1108,7819780,888392,3840480,1077952832,8361,210,0,0,10,34,25959285,113682
102,75015,117,5.8,113468064,67411108,45516284,41,1108,7819780,871060,3823148,1077952832,8448,210,0,0,10,34,25959285,116614
103,75774,100,5.6,113468064,67411108,45516284,41,1108,7819780,875724,3818560,1077952832,8535,213,0,0,10,34,25959285,113397
104,76580,110,5.7,113468064,67411108,45516284,41,1108,7819780,859028,3801864,1077952832,8618,218,0,0,10,34,25959285,125152
105,77307,113,6.4,113468064,67411108,45516284,41,1108,7819780,868088,3820180,1077952832,8703,220,0,0,10,34,25959285,128183
106,78046,106,6.5,113468064,67411108,45516284,41,1108,7819780,848208,3791048,1077952832,8781,221,0,0,10,34,25959285,124128
107,78748,113,6.4,113468064,67411108,45516284,41,1108,7819780,858412,3802872,1077952832,8867,222,0,0,10,34,25959285,127895
108,79498,123,6.5,113468064,67411108,45516284,41,1108,7819780,864728,3807572,1077952832,8953,224,0,0,10,34,25959285,124870
109,80245,110,6.4,113468064,67411108,45516284,41,1108,7819780,843332,3795428,1077952832,9033,226,0,0,10,34,25959285,126914
110,80989,117,6.5,113468064,67411108,45516284,41,1108,7819780,855092,3807188,1077952832,9118,228,0,0,10,34,25959285,123424
111,81758,113,6.3,113468064,67411108,45516284,41,1108,7819780,835608,3787704,1077952832,9201,229,0,0,10,34,25959285,125354
112,82504,110,6.2,113468064,67411108,45516284,41,1108,7819780,837748,3781228,1077952832,9288,231,0,0,10,34,25959285,124382
113,83265,110,6.3,113468064,67411108,45516284,41,1108,7819780,818568,3770668,1077952832,9372,235,0,0,10,34,25959285,126256
114,84030,117,6.4,113468064,67411108,45516284,41,1108,7819780,835844,3787944,1077952832,9448,240,0,0,10,34,25959285,121529
115,84756,124,6.2,113468064,67411108,45516284,41,1108,7819780,818064,3770164,1077952832,9534,240,0,0,10,34,25959285,124207
116,85459,120,6.3,113468064,67411108,45516284,41,1108,7819780,817480,3760328,1077952832,9617,243,0,0,10,34,25959285,121044
117,86197,113,6.2,113468064,67411108,45516284,41,1108,7819780,804944,3757044,1077952832,9702,246,0,0,10,34,25959285,123309
118,86964,116,6.3,113468064,67411108,45516284,41,1108,7819780,810528,3762628,1077952832,9789,248,0,0,10,34,25959285,120908
119,87722,110,6.1,113468064,67411108,45516284,41,1108,7819780,792852,3744952,1077952832,9870,250,0,0,10,34,25959285,123271
120,88473,110,6,113468064,67411108,45516284,41,1108,7819780,795208,3740392,1077952832,9953,256,0,0,10,34,25959285,121190
121,89262,117,6.2,113468064,67411108,45516284,41,1108,7819780,783136,3725984,1077952832,10044,258,0,0,10,34,25959285,118014
122,90035,117,6.1,113468064,67411108,45516284,41,1108,7819780,784924,3727772,1077952832,10128,259,0,0,10,34,25959285,121724
123,90783,109,6.2,113468064,67411108,45516284,41,1108,7819780,785252,3728100,1077952832,10217,260,0,0,10,34,25959285,118737
124,91539,113,6,113468064,67411108,45516284,41,1108,7819780,767360,3710208,1077952832,10296,261,0,0,10,34,25959285,121065
125,92265,113,5.8,113468064,67411108,45516284,41,1108,7819780,777160,3720008,1077952832,10383,264,0,0,10,34,25959285,117482
126,93046,113,6,113468064,67411108,45516284,41,1108,7819780,761768,3706936,1077952832,10472,266,0,0,10,34,25959285,141661
127,93814,127,7.2,113468064,67411108,45516284,41,1108,7819780,762648,3705496,1077952832,10551,268,0,0,10,34,25959285,144969
128,94544,106,7.4,113468064,67411108,45516284,41,1108,7819780,750540,3693388,1077952832,10635,269,0,0,10,34,25959285,139863
129,95277,106,7.8,113468064,67411108,45516284,41,1108,7819780,754620,3697468,1077952832,10718,271,0,0,10,34,25959285,155813
130,96017,110,7.9,113468064,67411108,45516284,41,1108,7819780,736788,3688888,1077952832,10802,273,0,0,10,34,25959285,163217
131,96771,113,8.4,113468064,67411108,45516284,41,1108,7819780,739900,3682752,1077952832,10883,275,0,0,10,34,25959285,166146
132,97510,110,8.5,113468064,67411108,45516284,41,1108,7819780,726212,3674420,1077952832,10968,278,0,0,10,34,25959285,161953
133,98253,110,8.3,113468064,67411108,45516284,41,1108,7819780,737288,3680912,1077952832,11056,280,0,0,10,34,25959285,164771
134,99040,110,8.4,113468064,67411108,45516284,41,1108,7819780,741612,3693720,1077952832,11144,282,0,0,10,34,25959285,160971
135,99812,110,8.3,113468064,67411108,45516284,41,1108,7819780,718324,3661180,4211008,11227,284,0,0,10,34,25959285,165040
136,100573,106,8.1,113468064,67411108,45516284,41,1108,7819780,726032,3668888,1077952832,11316,285,0,0,10,34,25959285,162589
137,101368,113,8.3,113468064,67411108,45516284,41,1108,7819780,705820,3648676,1077952832,11403,288,0,0,10,34,25959285,158846
138,102097,106,8.1,113468064,67411108,45516284,41,1108,7819780,710300,3653156,1077952832,11484,291,0,0,10,34,25959285,162089
139,102869,110,8.3,113468064,67411108,45516284,41,1108,7819780,690376,3642484,1077952832,11569,292,0,0,10,34,25959285,181821
140,103653,106,9.3,113468064,67411108,45516284,41,1108,7819780,695148,3647256,1077952832,11657,293,0,0,10,34,25959285,184483
141,104433,131,9.4,113468064,67411108,45516284,41,1108,7819780,705448,3648304,1077952832,11745,295,0,0,10,34,25959285,181227
142,105182,110,9.3,113468064,67411108,45516284,41,1108,7819780,684804,3636912,1077952832,11829,296,0,0,10,34,25959285,184162
143,105936,120,9.4,113468064,67411108,45516284,41,1108,7819780,686128,3638236,1077952832,11910,299,0,0,10,34,25959285,182152
144,106676,103,9.3,113468064,67411108,45516284,41,1108,7819780,674088,3616944,1077952832,11995,301,0,0,10,34,25959285,178912
145,107412,110,9.2,113468064,67411108,45516284,41,1108,7819780,674340,3626448,1077952832,12077,303,0,0,10,34,25959285,182299
146,108162,110,9.3,113468064,67411108,45516284,41,1108,7819780,682868,3634976,1077952832,12160,304,0,0,10,34,25959285,178866
147,108902,110,9.2,113468064,67411108,45516284,41,1108,7819780,661212,3604068,1077952832,12242,306,0,0,10,34,25959285,182701
148,109658,120,10,113468064,67411108,45516284,41,1108,7819780,671576,3623684,1077952832,12329,307,0,0,10,34,25959285,193427
149,110373,113,9.9,113468064,67411108,45516284,41,1108,7819780,648376,3600484,1077952832,12411,307,0,0,10,34,25959285,195761
150,111082,113,10,113468064,67411108,45516284,41,1108,7819780,652424,3604532,4211008,12488,310,0,0,10,34,25959285,194560
151,111819,121,9.9,113468064,67411108,45516284,41,1108,7819780,633720,3585828,1077952832,12567,310,0,0,10,34,25959285,197112
152,112496,120,10.1,113468064,67411108,45516284,41,1108,7819780,640788,3592896,1077952832,12651,312,0,0,10,34,25959285,192705
153,113264,113,9.8,113468064,67411108,45516284,41,1108,7819780,626216,3578324,1077952832,12734,314,0,0,10,34,25959285,204370
154,113980,113,10.2,113468064,67411108,45516284,41,1108,7819780,627584,3570440,1077952832,12823,314,0,0,10,34,25959285,202575
155,114734,106,10.3,113468064,67411108,45516284,41,1108,7819780,608756,3560864,1077952832,12911,316,0,0,10,34,25959285,203569
156,115526,113,10.5,113468064,67411108,45516284,41,1108,7819780,614076,3556932,1077952832,12996,317,0,0,10,34,25959285,207640
157,116285,113,10.6,113468064,67411108,45516284,41,1108,7819780,595068,3547176,1077952832,13077,321,0,0,10,34,25959285,202450
158,117011,106,10.4,113468064,67411108,45516284,41,1108,7819780,603316,3546236,1077952832,13159,323,0,0,10,34,25959285,206439
159,117759,113,10.5,113468064,67411108,45516284,41,1108,7819780,600988,3553160,1077952832,13244,324,0,0,10,34,25959285,204805
160,118523,113,10.5,113468064,67411108,45516284,41,1108,7819780,586472,3529396,1077952832,13334,326,0,0,10,34,25959285,201321
161,119301,113,10.4,113468064,67411108,45516284,41,1108,7819780,584116,3536296,1077952832,13418,327,0,0,10,34,25959285,210759
162,120043,120,10.8,113468064,67411108,45516284,41,1108,7819780,593760,3536688,1077952832,13501,331,0,0,10,34,25959285,208425
163,120781,110,10.7,113468064,67411108,45516284,41,1108,7819780,569932,3521968,1077952832,13576,335,0,0,10,34,25959285,211318
164,121525,106,10.5,113468064,67411108,45516284,41,1108,7819780,569936,3512864,1077952832,13667,337,0,0,10,34,25959285,210615
165,122310,103,10.7,113468064,67411108,45516284,41,1108,7819780,552308,3504488,1077952832,13755,340,0,0,10,34,25959285,211915
166,123079,113,10.8,113468064,67411108,45516284,41,1108,7819780,558396,3510576,1077952832,13837,341,0,0,10,34,25959285,216492
167,123811,120,11,113468064,67411108,45516284,41,1108,7819780,564244,3507180,1077952832,13919,342,0,0,10,34,25959285,214628
168,124555,113,10.9,113468064,67411108,45516284,41,1108,7819780,540604,3492792,1077952832,14006,342,0,0,10,34,25959285,216636
169,125314,116,11.1,113468064,67411108,45516284,41,1108,7819780,544276,3496464,1077952832,14086,345,0,0,10,34,25959285,213444
170,125997,117,10.9,113468064,67411108,45516284,41,1108,7819780,532672,3484860,1077952832,14169,346,0,0,10,34,25959285,216059
