
--------------------------------------------------------------------------------
 \t MAR SECURITY - AUTOMATED TEST SUITE
--------------------------------------------------------------------------------

--------------------------------------------------------------------------------
 \t TESTING APPLICATION: headless_fb-Object-Text-13pt5min
--------------------------------------------------------------------------------

Application output directory created at: output/headless_fb-Object-Text-13pt5min
Output will be written to file: output/headless_fb-Object-Text-13pt5min/headless_fb-Object-Text-13pt5min.2020-08-27.132228.csv

Running test script with params: 
\t Application package name: \t\t edu.temple.mar_security.headless_fb
\t Application local name: \t\t headless_fb-Object-Text-13pt5min
\t Run time (milliseconds): \t\t\t 810000

  bash arg: -p
  bash arg: edu.temple.mar_security.headless_fb
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=13ms (0ms mobile, 0ms wifi, 13ms not connected)

--------------------------------------------------------------------------------

App PID: 26448
Trial start time (ms): 1598548948785

TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,37.9,1.8,113468064,72893124,40034268,36,3188,7819780,352216,3617184,4211008,408,59,0,0,10,37,158725523,39594
2,1309,31.0,2.0,113468064,72893124,40034268,36,3188,7819780,365312,3639532,1077952832,432,64,0,0,10,37,158725523,36467
3,2007,34.4,1.9,113468064,72893124,40034268,36,3188,7819780,348756,3613688,1077952832,452,66,0,0,10,37,158725523,40988
4,2721,56.6,2.1,113468064,72893124,40034268,36,3188,7819780,360384,3634568,1077952832,487,68,0,0,10,37,158725523,37031
5,3423,40.0,1.9,113468064,72893124,40034268,36,3188,7819780,340964,3615148,1077952832,525,70,0,0,10,37,158725523,41613
6,4153,41.9,2.2,113468064,72893124,40034268,36,3188,7819780,358280,3631532,1077952832,548,73,0,0,10,37,158725523,38497
7,4914,54.8,2.0,113468064,72893124,40034268,36,3188,7819780,335976,3600908,1077952832,580,75,0,0,10,37,158725523,43645
8,5675,31.0,1.8,113468064,72893124,40034268,36,3188,7819780,354336,3628520,1077952832,618,79,0,0,10,37,158725523,39514
9,6430,62.0,2.0,113468064,72893124,40034268,36,3188,7819780,337888,3603000,1077952832,646,82,0,0,10,37,158725523,43370
10,7125,43.3,1.8,113468064,72893124,40034268,36,3188,7819780,355908,3630272,4211008,676,85,0,0,10,37,158725523,40084
11,7871,43.3,2.0,113468064,72893124,40034268,36,3188,7819780,336052,3601164,1077952832,708,90,0,0,10,37,158725523,35629
12,8695,20.0,1.8,113468064,72893124,40034268,36,3188,7819780,348632,3622996,1077952832,741,91,0,0,10,37,158725523,40803
13,9476,80.0,2.1,113468064,72893124,40034268,36,3188,7819780,363820,3628932,1077952832,777,93,0,0,10,37,158725523,37018
14,10253,34.4,1.9,113468064,72893124,40034268,36,3188,7819780,342300,3616664,1077952832,817,95,0,0,10,37,158725523,42140
15,11045,45.1,1.8,113468064,72893124,40034268,36,3188,7819780,358284,3632012,1077952832,844,98,0,0,10,37,158725523,38162
16,11794,33.3,2.0,113468064,72893124,40034268,36,3188,7819780,337304,3611668,1077952832,883,101,0,0,10,37,158725523,43372
17,12580,51.7,2.2,113468064,72893124,40034268,36,3188,7819780,356484,3621596,4211008,912,105,0,0,10,37,158725523,38241
